Customer_ID,Customer_Name,Total_Orders,Total_Sales,Avg_Order_Value,Customer_Lifetime_Days,Days_Since_Last_Purchase,Ref_Date,Last_Purchase_Date,Pref_Order_Month,Purchase_Frequency,Avg_Browsing_Time,Unique_Products_Purchased,Favorite_Product,Favorite_Top3,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,R_Recency_Days_MM,R_Avg_Interval_Days_MM,F_Orders_30d_MM,F_Orders_90d_MM,M_Sales_30d_MM,M_AOV_30d_MM,M_Sales_Var_90d_MM,B_Browse_Count_30d_MM,B_Avg_Browse_Time_30d_MM,B_Depth_30d_MM,C_Top1_Ratio_MM,C_Top3_Coverage_MM,Cluster,Cluster_Label
MI-00391,Hurst Shami,86.0,13697.0,159.2674418604651,1080.0,1.0,2024-12-31,2024-12-30,9,0.07962962962962963,22.125581395348835,28.0,Fashion,Fashion:62.8%、Home & Furniture:20.9%、Auto & Accessories:14.0%,61.0,59.0,69.0,189.0,0.9906542056074766,0.9068634450781599,0.25,0.42857142857142855,0.18347010550996481,0.5671296296296295,0.3845635344516776,0.25,0.5337500000000001,0.3333333333333333,0.5437879740205322,0.8720930232558137,4,低价值潜在流失客户群
MS-001173,Cortez Mcadams,53.0,8553.0,161.37735849056602,1034.0,46.0,2024-12-31,2024-11-15,11,0.05125725338491296,12.915094339622641,24.0,Fashion,Fashion:52.8%、Auto & Accessories:37.7%、Home & Furniture:9.4%,28.0,22.0,30.0,80.0,0.5700934579439252,0.6509316520026216,0.0,0.14285714285714285,0.0,0.5897099930118797,0.33109619686800895,0.0,0.0,0.0,0.37463878973312936,1.0,3,中等价值客户群
MS-00329,Faulkner Williams,66.0,10902.0,165.1818181818182,1081.0,0.0,2024-12-31,2024-12-31,1,0.06105457909343201,21.58030303030303,24.0,Fashion,Fashion:66.7%、Home & Furniture:16.7%、Auto & Accessories:13.6%,46.0,45.0,49.0,140.0,1.0,0.7669357821007114,0.25,0.2857142857142857,0.10316529894490034,0.25,0.16163143008780592,0.25,0.7087500000000001,0.3333333333333333,0.6096096096096095,0.833333333333333,4,低价值潜在流失客户群
MS-00334,Oneill Williams,91.0,14719.0,161.74725274725276,1066.0,15.0,2024-12-31,2024-12-16,3,0.08536585365853659,20.35604395604396,30.0,Fashion,Fashion:57.1%、Home & Furniture:22.0%、Auto & Accessories:12.1%,68.0,64.0,76.0,208.0,0.8598130841121495,0.9375749017616788,0.125,0.5,0.09320046893317702,0.5787037037037037,0.19156041399569684,0.125,0.5325000000000001,0.16666666666666666,0.44787644787644787,0.5164835164835164,2,中高价值客户群
MS-00339,Benson Harms,71.0,10827.0,152.49295774647888,1060.0,13.0,2024-12-31,2024-12-18,1,0.0669811320754717,12.569014084507042,28.0,Fashion,Fashion:59.2%、Auto & Accessories:23.9%、Home & Furniture:12.7%,35.0,29.0,39.0,103.0,0.8785046728971962,0.8199819125136847,0.125,0.3571428571428571,0.13364595545134816,0.8981481481481481,0.4699636549300979,0.125,0.45,0.16666666666666666,0.4820454257073976,0.7676056338028161,1,低价值客户群
MS-0039,Jones Adams,68.0,10683.0,157.10294117647058,1071.0,9.0,2024-12-31,2024-12-22,5,0.06349206349206349,14.036764705882353,29.0,Auto & Accessories,Auto & Accessories:36.8%、Fashion:36.8%、Home & Furniture:20.6%,28.0,25.0,36.0,89.0,0.9158878504672897,0.7899556906315204,0.25,0.5,0.14712778429073856,0.4236111111111111,0.12534654912411386,0.25,0.37375,0.3333333333333333,0.10181505034446214,0.6764705882352944,2,中高价值客户群
MS-00572,Knapp Williams,55.0,8753.0,159.14545454545456,1072.0,9.0,2024-12-31,2024-12-22,7,0.051305970149253734,13.269090909090908,28.0,Fashion,Fashion:34.5%、Home & Furniture:25.5%、Auto & Accessories:21.8%,27.0,24.0,37.0,88.0,0.9158878504672897,0.6520997174050629,0.25,0.42857142857142855,0.16647127784290738,0.49999999999999994,0.5632716982455983,0.25,0.45,0.3333333333333333,0.06412776412776411,0.0,2,中高价值客户群
NA-0025,Vasquez Dona,64.0,10315.0,161.171875,1032.0,44.0,2024-12-31,2024-11-17,9,0.06201550387596899,13.7328125,27.0,Fashion,Fashion:56.2%、Auto & Accessories:31.2%、Home & Furniture:12.5%,22.0,23.0,40.0,85.0,0.5887850467289719,0.77584209941771,0.0,0.14285714285714285,0.0,0.5887586805555556,0.009700976143929164,0.0,0.0,0.0,0.432713963963964,1.0,3,中等价值客户群
NA-00732,Wilkerson Medina,64.0,10348.0,161.6875,1031.0,11.0,2024-12-31,2024-12-20,12,0.06207565470417071,14.4765625,28.0,Fashion,Fashion:40.6%、Auto & Accessories:34.4%、Home & Furniture:15.6%,33.0,28.0,40.0,101.0,0.897196261682243,0.7764079944574018,0.5,0.7142857142857142,0.4079718640093786,0.6481481481481481,0.43137473043513314,0.5,0.31875000000000003,0.5,0.16737049549549554,0.484375,0,高价值客户群
NA-00902,Cunningham Dana,69.0,10911.0,158.1304347826087,1080.0,1.0,2024-12-31,2024-12-30,6,0.06388888888888888,22.252173913043478,23.0,Fashion,Fashion:72.5%、Home & Furniture:17.4%、Auto & Accessories:10.1%,54.0,53.0,60.0,167.0,0.9906542056074766,0.7936178612527405,0.375,0.42857142857142855,0.24853458382180538,0.4969135802469136,0.6117974798064284,0.375,0.4458333333333333,0.5,0.7080558819689253,1.0,0,高价值客户群
ND-002606,Hicks Chand,57.0,8907.0,156.26315789473685,1067.0,14.0,2024-12-31,2024-12-17,1,0.053420805998125584,21.48771929824561,27.0,Fashion,Fashion:56.1%、Home & Furniture:28.1%、Auto & Accessories:10.5%,40.0,35.0,48.0,123.0,0.8691588785046729,0.6805595221095722,0.25,0.21428571428571427,0.07737397420867526,0.14814814814814814,0.4048313787314533,0.25,0.39000000000000007,0.3333333333333333,0.430851904536115,0.7105263157894735,4,低价值潜在流失客户群
ND-00320,Gross Kirkland,55.0,9036.0,164.29090909090908,1065.0,16.0,2024-12-31,2024-12-15,9,0.051643192488262914,20.70727272727273,22.0,Fashion,Fashion:65.5%、Home & Furniture:14.5%、Auto & Accessories:12.7%,39.0,37.0,46.0,122.0,0.8504672897196262,0.6567211935625474,0.125,0.2857142857142857,0.13364595545134816,0.8981481481481481,0.642064883675622,0.125,0.7675000000000001,0.16666666666666666,0.5890253890253889,0.5999999999999996,1,低价值客户群
ND-00427,Eaton Pond,39.0,6120.0,156.92307692307693,1035.0,16.0,2024-12-31,2024-12-15,6,0.03768115942028986,12.602564102564102,25.0,Fashion,Fashion:53.8%、Auto & Accessories:23.1%、Electronic:12.8%,17.0,18.0,23.0,58.0,0.8504672897196262,0.3888145681925792,0.25,0.21428571428571427,0.23622508792497068,0.775462962962963,0.01855994697158008,0.25,0.23250000000000004,0.3333333333333333,0.3918918918918919,0.4358974358974361,2,中高价值客户群
ND-00512,Crawford Chand,68.0,9962.0,146.5,1036.0,46.0,2024-12-31,2024-11-15,8,0.06563706563706563,24.525000000000002,26.0,Fashion,Fashion:47.1%、Home & Furniture:38.2%、Auto & Accessories:13.2%,51.0,43.0,47.0,141.0,0.5700934579439252,0.8085795497736223,0.0,0.07142857142857142,0.0,0.5208333333333333,0.0,0.0,0.0,0.0,0.27662957074721783,0.9191176470588234,3,中等价值客户群
ND-00545,Bryan Mcfarland,60.0,8553.0,142.55,1036.0,16.0,2024-12-31,2024-12-15,8,0.05791505791505792,12.7,29.0,Fashion,Fashion:45.0%、Home & Furniture:25.0%、Auto & Accessories:20.0%,25.0,16.0,30.0,71.0,0.8504672897196262,0.7338315863015932,0.125,0.14285714285714285,0.0779601406799531,0.4583333333333333,0.10665699256303283,0.125,0.07500000000000001,0.16666666666666666,0.2416666666666667,0.4500000000000002,2,中高价值客户群
ND-00662,Dawson Granlund,57.0,9332.0,163.71929824561403,1068.0,13.0,2024-12-31,2024-12-18,5,0.05337078651685393,20.475438596491227,27.0,Fashion,Fashion:59.6%、Home & Furniture:26.3%、Auto & Accessories:7.0%,30.0,33.0,44.0,107.0,0.8785046728971962,0.6799228901899186,0.25,0.6428571428571428,0.20281359906213364,0.6435185185185186,0.3672364053505822,0.25,0.09375,0.3333333333333333,0.49043780622727984,0.6140350877192979,2,中高价值客户群
ND-00669,Cross Hildebrand,69.0,11306.0,163.85507246376812,1071.0,12.0,2024-12-31,2024-12-19,1,0.06442577030812324,23.3768115942029,25.0,Fashion,Fashion:73.9%、Home & Furniture:15.9%、Auto & Accessories:8.7%,51.0,41.0,56.0,148.0,0.8878504672897196,0.7983364272454663,0.125,0.5714285714285714,0.031652989449003514,0.09259259259259262,0.43771120113401996,0.125,0.5900000000000001,0.16666666666666666,0.7326674500587542,0.9202898550724639,4,低价值潜在流失客户群
ND-00739,Ramirez Boland,57.0,8910.0,156.31578947368422,1073.0,8.0,2024-12-31,2024-12-23,10,0.05312208760484623,14.707017543859648,23.0,Fashion,Fashion:63.2%、Auto & Accessories:26.3%、Home & Furniture:7.0%,24.0,16.0,31.0,71.0,0.9252336448598131,0.6767397305916512,0.375,0.6428571428571428,0.38628370457209843,0.8595679012345678,0.45486865604522414,0.375,0.16333333333333336,0.5,0.5500237079184447,0.807017543859649,0,高价值客户群
ND-0098,Henry Chand,52.0,7837.0,150.71153846153845,1065.0,3.0,2024-12-31,2024-12-28,3,0.048826291079812206,13.257692307692308,24.0,Fashion,Fashion:59.6%、Auto & Accessories:30.8%、Home & Furniture:9.6%,20.0,21.0,31.0,72.0,0.9719626168224299,0.6153609237497655,0.125,0.3571428571428571,0.03634232121922626,0.12962962962962965,0.4742202605289854,0.125,0.45,0.16666666666666666,0.4898648648648649,1.0,4,低价值潜在流失客户群
ND-0099,York Redmond,69.0,10495.0,152.1014492753623,1040.0,41.0,2024-12-31,2024-11-20,5,0.06634615384615385,21.485507246376812,25.0,Fashion,Fashion:71.0%、Home & Furniture:15.9%、Auto & Accessories:8.7%,43.0,42.0,49.0,134.0,0.6168224299065421,0.814589265664855,0.0,0.3571428571428571,0.0,0.546765968867418,0.590137520070406,0.0,0.0,0.0,0.6834443138790967,0.7608695652173916,3,中等价值客户群
NE-001063,Norris Greene,48.0,7551.0,157.3125,1082.0,1.0,2024-12-31,2024-12-30,3,0.04436229205175601,22.99791666666667,24.0,Fashion,Fashion:68.8%、Home & Furniture:14.6%、Auto & Accessories:10.4%,31.0,30.0,39.0,100.0,0.9906542056074766,0.5391053277065656,0.375,0.42857142857142855,0.23446658851113714,0.45987654320987653,0.569804704032892,0.375,0.6391666666666667,0.5,0.6449887387387387,0.65625,0,高价值客户群
NE-00110,Cobb Kane,84.0,13064.0,155.52380952380952,1066.0,16.0,2024-12-31,2024-12-15,1,0.07879924953095685,20.248809523809523,33.0,Fashion,Fashion:58.3%、Home & Furniture:21.4%、Auto & Accessories:13.1%,61.0,56.0,71.0,188.0,0.8504672897196262,0.9019616951312318,0.25,0.3571428571428571,0.18640093786635403,0.5787037037037037,0.1407001632504988,0.25,0.59875,0.3333333333333333,0.4680930930930931,0.6071428571428568,1,低价值客户群
NE-002610,Glenn Payne,43.0,7236.0,168.27906976744185,1042.0,41.0,2024-12-31,2024-11-20,8,0.04126679462571977,20.28372093023256,20.0,Fashion,Fashion:65.1%、Home & Furniture:18.6%、Auto & Accessories:14.0%,28.0,30.0,35.0,93.0,0.6168224299065421,0.4753518333412665,0.0,0.07142857142857142,0.0,0.6216623600344531,0.0,0.0,0.0,0.0,0.5832809553739786,0.8720930232558137,3,中等价值客户群
NE-004295,Scott Ballentine,70.0,10372.0,148.17142857142858,1077.0,4.0,2024-12-31,2024-12-27,9,0.06499535747446611,20.294285714285714,22.0,Fashion,Fashion:77.1%、Home & Furniture:14.3%、Electronic:7.1%,52.0,43.0,57.0,152.0,0.9626168224299065,0.8033741233053329,0.25,0.5714285714285714,0.12133645955451347,0.32175925925925924,0.3246467944454522,0.25,0.5875,0.3333333333333333,0.7875160875160876,0.9214285714285717,4,低价值潜在流失客户群
NE-00868,Lyons Hane,60.0,8875.0,147.91666666666666,1067.0,16.0,2024-12-31,2024-12-15,1,0.056232427366447985,19.821666666666665,25.0,Fashion,Fashion:70.0%、Home & Furniture:13.3%、Auto & Accessories:8.3%,41.0,40.0,49.0,130.0,0.8504672897196262,0.7150995013436534,0.125,0.07142857142857142,0.07151230949589683,0.4074074074074074,0.0,0.125,0.5875,0.16666666666666666,0.6662162162162162,0.5416666666666661,4,低价值潜在流失客户群
NE-00888,Spencer Coyne,58.0,9467.0,163.22413793103448,1075.0,6.0,2024-12-31,2024-12-25,1,0.053953488372093024,21.617241379310343,20.0,Fashion,Fashion:69.0%、Home & Furniture:13.8%、Auto & Accessories:10.3%,42.0,40.0,47.0,129.0,0.9439252336448598,0.6874731213773879,0.375,0.3571428571428571,0.3253223915592028,0.699074074074074,0.214997279158353,0.375,0.4808333333333334,0.5,0.6486486486486487,0.6206896551724137,0,高价值客户群
NG-001061,Hickman Schnelling,77.0,13161.0,170.92207792207793,1033.0,9.0,2024-12-31,2024-12-22,8,0.07454017424975799,13.71038961038961,26.0,Fashion,Fashion:62.3%、Auto & Accessories:19.5%、Home & Furniture:14.3%,31.0,26.0,43.0,100.0,0.9158878504672897,0.8752683686941185,0.25,0.5,0.10961313012895661,0.27546296296296297,0.6538158484467208,0.25,0.28375,0.3333333333333333,0.5360945360945362,0.7857142857142856,4,低价值潜在流失客户群
NG-00146,Shaw Chung,55.0,8458.0,153.78181818181818,1073.0,8.0,2024-12-31,2024-12-23,1,0.05125815470643057,13.85818181818182,22.0,Fashion,Fashion:70.9%、Auto & Accessories:23.6%、Home & Furniture:3.6%,21.0,19.0,32.0,72.0,0.9252336448598131,0.6514395065254222,0.25,0.2857142857142857,0.24853458382180538,0.824074074074074,0.16953194805543803,0.25,0.24875,0.3333333333333333,0.6816543816543816,0.9000000000000004,1,低价值客户群
NG-001797,Thompson Armstrong,68.0,10167.0,149.51470588235293,1042.0,39.0,2024-12-31,2024-11-22,2,0.06525911708253358,21.291176470588233,28.0,Fashion,Fashion:66.2%、Home & Furniture:19.1%、Electronic:11.8%,52.0,49.0,57.0,158.0,0.6355140186915889,0.8053868882064048,0.0,0.2857142857142857,0.0,0.5347903050108931,0.8359164533661178,0.0,0.0,0.0,0.6012851086380497,0.8382352941176467,3,中等价值客户群
NG-002061,Sweeney Schnelling,37.0,5342.0,144.3783783783784,1046.0,37.0,2024-12-31,2024-11-24,4,0.03537284894837476,20.98378378378378,18.0,Fashion,Fashion:67.6%、Home & Furniture:21.6%、Auto & Accessories:5.4%,29.0,27.0,31.0,87.0,0.6542056074766356,0.32397491022366065,0.0,0.14285714285714285,0.0,0.5110110110110111,0.3999704402388966,0.0,0.0,0.0,0.6249086924762599,0.7027027027027026,3,中等价值客户群
NG-002764,Potter Irving,43.0,6990.0,162.5581395348837,1071.0,1.0,2024-12-31,2024-12-30,4,0.040149393090569564,14.365116279069769,29.0,Fashion,Fashion:39.5%、Home & Furniture:30.2%、Electronic:18.6%,17.0,14.0,23.0,54.0,0.9906542056074766,0.4507353991146652,0.25,0.21428571428571427,0.1951934349355217,0.6134259259259258,0.712467874287412,0.25,0.325,0.3333333333333333,0.14885816048606748,0.3604651162790695,2,中高价值客户群
NG-00277,Garcia Armstrong,67.0,10388.0,155.044776119403,1071.0,1.0,2024-12-31,2024-12-30,4,0.06255835667600373,12.310447761194029,30.0,Fashion,Fashion:56.7%、Auto & Accessories:19.4%、Home & Furniture:17.9%,33.0,24.0,35.0,92.0,0.9906542056074766,0.7813209923020006,0.375,0.42857142857142855,0.27667057444314186,0.5709876543209877,0.3963754955552122,0.375,0.17666666666666667,0.5,0.44063466451526145,0.6716417910447765,2,中高价值客户群
NG-0028,Harris Armstrong,73.0,10728.0,146.95890410958904,1039.0,37.0,2024-12-31,2024-11-24,9,0.07025986525505294,21.152054794520545,24.0,Fashion,Fashion:67.1%、Home & Furniture:24.7%、Auto & Accessories:5.5%,56.0,50.0,57.0,163.0,0.6542056074766356,0.8453764524198624,0.0,0.2857142857142857,0.0,0.5229578893962457,0.3745490456899853,0.0,0.0,0.0,0.6173639392817476,0.8493150684931505,3,中等价值客户群
NG-002878,Charles Norling,66.0,9994.0,151.42424242424244,1071.0,10.0,2024-12-31,2024-12-21,3,0.06162464985994398,20.978787878787877,27.0,Fashion,Fashion:59.1%、Home & Furniture:25.8%、Electronic:9.1%,43.0,36.0,44.0,123.0,0.9065420560747663,0.7724206109469569,0.25,0.3571428571428571,0.21688159437280186,0.699074074074074,0.1815721762030487,0.25,0.44000000000000006,0.3333333333333333,0.480958230958231,0.666666666666667,1,低价值客户群
NG-00313,Brewer Flashing,84.0,12493.0,148.72619047619048,1045.0,38.0,2024-12-31,2024-11-23,5,0.08038277511961722,21.771428571428572,27.0,Fashion,Fashion:61.9%、Home & Furniture:27.4%、Auto & Accessories:9.5%,58.0,57.0,64.0,179.0,0.6448598130841121,0.9109819257036715,0.0,0.3571428571428571,0.0,0.531139770723104,0.07434011192400454,0.0,0.0,0.0,0.5287430287430288,0.9345238095238093,3,中等价值客户群
NG-00319,Cannon Hwang,49.0,8135.0,166.0204081632653,1036.0,45.0,2024-12-31,2024-11-16,1,0.0472972972972973,21.675510204081633,20.0,Fashion,Fashion:77.6%、Auto & Accessories:10.2%、Home & Furniture:10.2%,38.0,38.0,38.0,114.0,0.5794392523364487,0.5903700001586623,0.0,0.2857142857142857,0.0,0.6112055933484504,0.288986973550732,0.0,0.0,0.0,0.794447508733223,0.8877551020408161,3,中等价值客户群
NG-00374,Martin Armstrong,63.0,9417.0,149.47619047619048,1064.0,12.0,2024-12-31,2024-12-19,12,0.05921052631578947,22.073015873015873,26.0,Fashion,Fashion:47.6%、Home & Furniture:41.3%、Auto & Accessories:6.3%,46.0,44.0,48.0,138.0,0.8878504672897196,0.748021969079304,0.375,0.2857142857142857,0.32708089097303633,0.7037037037037037,0.8253824294092751,0.375,0.42333333333333334,0.3333333333333333,0.2861432861432861,0.7380952380952381,2,中高价值客户群
NG-00408,Strickland Hwang,64.0,9861.0,154.078125,1057.0,17.0,2024-12-31,2024-12-14,1,0.06054872280037843,13.1578125,33.0,Fashion,Fashion:50.0%、Auto & Accessories:23.4%、Home & Furniture:17.2%,30.0,23.0,39.0,92.0,0.8411214953271028,0.7616947234254103,0.25,0.5714285714285714,0.14302461899179367,0.4074074074074074,0.30459990191533814,0.25,0.26875,0.3333333333333333,0.32657657657657657,0.484375,2,中高价值客户群
NG-00429,Burns Chung,48.0,6642.0,138.375,1076.0,5.0,2024-12-31,2024-12-26,1,0.04460966542750929,21.425,23.0,Fashion,Fashion:60.4%、Home & Furniture:25.0%、Auto & Accessories:14.6%,34.0,29.0,37.0,100.0,0.9532710280373832,0.5436565686640882,0.25,0.3571428571428571,0.09085580304806565,0.2013888888888889,0.5879017272305863,0.25,0.55375,0.3333333333333333,0.5034722222222221,1.0,4,低价值潜在流失客户群
NG-00470,Caldwell Galang,74.0,12052.0,162.86486486486487,1074.0,7.0,2024-12-31,2024-12-24,10,0.06890130353817504,15.22837837837838,28.0,Fashion,Fashion:59.5%、Auto & Accessories:28.4%、Home & Furniture:9.5%,35.0,22.0,38.0,95.0,0.9345794392523364,0.8353308464669742,0.125,0.6428571428571428,0.13364595545134816,0.8981481481481481,0.2625092571235582,0.125,0.30000000000000004,0.16666666666666666,0.48721694667640625,0.8513513513513518,1,低价值客户群
NG-00596,Mccall Smayling,69.0,11355.0,164.56521739130434,1067.0,16.0,2024-12-31,2024-12-15,1,0.06466729147141519,19.608695652173914,22.0,Fashion,Fashion:75.4%、Home & Furniture:17.4%、Auto & Accessories:7.2%,49.0,45.0,54.0,148.0,0.8504672897196262,0.8004335676866776,0.25,0.42857142857142855,0.2092614302461899,0.6689814814814814,0.3843127243574671,0.25,0.45500000000000007,0.3333333333333333,0.7572790181485833,1.0,1,低价值客户群
NG-00698,Ramos Chong,58.0,9033.0,155.74137931034483,1051.0,31.0,2024-12-31,2024-11-30,1,0.05518553758325404,13.60689655172414,26.0,Fashion,Fashion:53.4%、Home & Furniture:25.9%、Auto & Accessories:13.8%,24.0,17.0,30.0,71.0,0.7102803738317758,0.7024842319039544,0.0,0.2857142857142857,0.0,0.5636174968071519,0.384135813666015,0.0,0.0,0.0,0.3851351351351351,0.6206896551724137,3,中等价值客户群
NG-00705,Wiley Pölking,92.0,14883.0,161.77173913043478,1068.0,3.0,2024-12-31,2024-12-28,7,0.08614232209737828,21.77282608695652,32.0,Fashion,Fashion:55.4%、Home & Furniture:26.1%、Electronic:9.8%,72.0,68.0,80.0,220.0,0.9719626168224299,0.9414316941091181,0.25,0.5714285714285714,0.1600234466588511,0.47453703703703703,0.34216095289920795,0.25,0.6475,0.3333333333333333,0.4188699569134352,0.5217391304347823,2,中高价值客户群
NG-00741,Townsend Hwang,69.0,10067.0,145.8985507246377,1076.0,7.0,2024-12-31,2024-12-24,11,0.06412639405204461,11.682608695652174,29.0,Fashion,Fashion:47.8%、Home & Furniture:24.6%、Electronic:14.5%,27.0,32.0,37.0,96.0,0.9345794392523364,0.7957150016939518,0.375,0.42857142857142855,0.24736225087924968,0.4938271604938271,0.39239836406130213,0.375,0.38000000000000006,0.5,0.2896592244418331,0.28260869565217384,2,中高价值客户群
NG-00759,Huff Manning,58.0,8217.0,141.67241379310346,1031.0,16.0,2024-12-31,2024-12-15,4,0.05625606207565471,22.658620689655173,22.0,Fashion,Fashion:69.0%、Home & Furniture:20.7%、Auto & Accessories:10.3%,44.0,41.0,49.0,134.0,0.8504672897196262,0.7149934906760929,0.25,0.2857142857142857,0.10492379835873387,0.2569444444444444,0.127449597248255,0.25,0.5850000000000001,0.3333333333333333,0.6486486486486487,1.0,4,低价值潜在流失客户群
NG-00833,English Schnelling,59.0,8989.0,152.35593220338984,1013.0,9.0,2024-12-31,2024-12-22,10,0.05824284304047384,11.94915254237288,27.0,Fashion,Fashion:55.9%、Auto & Accessories:22.0%、Home & Furniture:13.6%,24.0,20.0,36.0,80.0,0.9158878504672897,0.7371758573091007,0.125,0.5714285714285714,0.049824150058616644,0.2361111111111111,0.5445428650126636,0.125,0.34750000000000003,0.16666666666666666,0.4273171476561306,0.5338983050847457,4,低价值潜在流失客户群
NG-00997,Gordon Chung,59.0,8578.0,145.38983050847457,1067.0,16.0,2024-12-31,2024-12-15,1,0.05529522024367385,13.371186440677965,25.0,Fashion,Fashion:50.8%、Home & Furniture:30.5%、Auto & Accessories:16.9%,28.0,10.0,25.0,63.0,0.8504672897196262,0.7039831861878572,0.125,0.5,0.0779601406799531,0.4583333333333333,0.46585744764076503,0.125,0.07500000000000001,0.16666666666666666,0.3409680867307986,0.906779661016949,3,中等价值客户群
NI-00144,Arnold Crestani,60.0,9119.0,151.98333333333332,1034.0,16.0,2024-12-31,2024-12-15,12,0.058027079303675046,13.368333333333334,21.0,Fashion,Fashion:73.3%、Auto & Accessories:18.3%、Electronic:5.0%,27.0,19.0,34.0,80.0,0.8504672897196262,0.7350401079117828,0.25,0.2857142857142857,0.1764361078546307,0.5393518518518519,0.34592310431236606,0.25,0.1625,0.3333333333333333,0.7228228228228226,0.8166666666666664,1,低价值客户群
