Customer_ID,Customer_Name,Cluster,Segment,Region,Country,Gender,Age,Total_Sales,Total_Orders,Avg_Order_Value,Customer_Lifetime,Purchase_Frequency,Profit_Margin,Last_Purchase_Days_Ago,Engagement_Score,Favorite_Product,Unique_Products_Bought,Total_Sales_Percentile,Total_Sales_Grade,Avg_Order_Value_Percentile,Avg_Order_Value_Grade,Purchase_Frequency_Percentile,Purchase_Frequency_Grade,Personalized_Description
KE-002625,Hensley O'Rourke,0,Consumer,West,United States,Male,26,8881.0,63,140.97,1072,0.0588,0.4092,7,73,Sports Wear,27,30.18867924528302,D,5.660377358490567,E,44.716981132075475,C,客户 Hensley O'Rourke (KE-002625) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
KE-00327,Frank Ludtke,1,Home Office,West,United States,Female,18,13801.0,88,156.83,1065,0.0826,0.4577,16,191,Running Shoes,28,95.09433962264151,A,51.9496855345912,C,96.0377358490566,A,客户 Frank Ludtke (KE-00327) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
KI-0033,Garner Hirasaki,1,Consumer,North Asia,China,Female,20,10796.0,67,161.13,1081,0.062,0.4466,0,141,Formal Shoes,22,64.77987421383648,B,67.29559748427673,B,55.40880503144654,C,客户 Garner Hirasaki (KI-0033) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Formal Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
KI-00960,Fitzgerald Klamczynski,1,Corporate,Central,Belgium,Male,27,9804.0,63,155.62,1062,0.0593,0.4719,5,79,T - Shirts,32,46.540880503144656,C,47.29559748427673,C,46.41509433962264,C,客户 Fitzgerald Klamczynski (KI-00960) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
KS-00279,Mosley Parks,0,Consumer,West,United States,Male,21,8092.0,54,149.85,1077,0.0501,0.4742,4,69,Jeans,26,18.238993710691823,E,24.27672955974843,D,19.49685534591195,E,客户 Mosley Parks (KS-00279) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
KS-002799,Cooper Blacks,0,Home Office,Oceania,Australia,Female,37,8140.0,49,166.12,1012,0.0484,0.4899,32,105,T - Shirts,21,19.371069182389938,E,85.78616352201259,A,16.22641509433962,E,客户 Cooper Blacks (KS-002799) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
KS-002937,Hubbard Hendricks,0,Consumer,Central,France,Female,26,8810.0,62,142.1,1027,0.0604,0.4451,46,143,Suits,22,29.056603773584904,D,6.7924528301886795,E,49.43396226415094,C,客户 Hubbard Hendricks (KS-002937) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Suits。 产品涉猎广泛，购买过多种不同类型的产品。
KS-0061,Flores Brooks,1,Home Office,North,Mexico,Female,22,15807.0,102,154.97,1079,0.0945,0.4587,1,221,Jeans,28,98.86792452830188,A,44.716981132075475,C,99.49685534591195,A,客户 Flores Brooks (KS-0061) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
KS-00906,Delgado Hooks,1,Consumer,East,United States,Male,44,10208.0,67,152.36,1076,0.0623,0.4433,5,89,Jeans,28,53.58490566037736,C,34.40251572327044,D,56.91823899371069,C,客户 Delgado Hooks (KS-00906) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
KY-00138,Cantu Zandusky,0,Corporate,North Asia,China,Male,36,9564.0,61,156.79,1070,0.057,0.4327,11,77,Casula Shoes,29,43.0188679245283,C,51.82389937106918,C,38.67924528301887,D,客户 Cantu Zandusky (KY-00138) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Casula Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
KY-001488,Mccullough Visinsky,0,Consumer,Central,Honduras,Female,24,9239.0,60,153.98,1078,0.0557,0.4559,3,139,Fossil Watch,25,37.42138364779874,D,40.69182389937107,C,35.0314465408805,D,客户 Mccullough Visinsky (KY-001488) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Fossil Watch。 产品涉猎广泛，购买过多种不同类型的产品。
KY-00368,Holman Zandusky,1,Corporate,West,United States,Female,47,9692.0,66,146.85,1074,0.0615,0.491,7,144,Sneakers,23,45.15723270440252,C,14.968553459119496,E,53.522012578616355,C,客户 Holman Zandusky (KY-00368) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sneakers。 产品涉猎广泛，购买过多种不同类型的产品。
KY-00776,Donaldson Zandusky,0,Consumer,Central,Guatemala,Female,24,8423.0,50,168.46,1070,0.0467,0.4687,7,105,Titak watch,23,23.39622641509434,D,90.062893081761,A,13.018867924528301,E,客户 Donaldson Zandusky (KY-00776) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Titak watch。 产品涉猎广泛，购买过多种不同类型的产品。
L--001480,Parker Bell-,1,Consumer,Oceania,Australia,Female,33,11955.0,79,151.33,1078,0.0733,0.4849,3,181,Curtains,24,79.49685534591195,B,30.81761006289308,D,83.9622641509434,A,客户 Parker Bell- (L--001480) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Curtains。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
LA-001893,Young Avila,0,Corporate,Caribbean,Cuba,Female,39,9344.0,61,153.18,1074,0.0568,0.4516,7,114,Sports Wear,22,38.61635220125786,D,37.86163522012579,D,38.113207547169814,D,客户 Young Avila (LA-001893) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
LD-001529,Stephenson Schild,0,Corporate,Africa,Algeria,Male,22,6444.0,45,143.2,1050,0.0429,0.4343,31,58,Sneakers,19,4.0251572327044025,E,8.553459119496855,E,6.666666666666667,E,客户 Stephenson Schild (LD-001529) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Sneakers。 产品涉猎广泛，购买过多种不同类型的产品。
LD-00222,Obrien Geld,1,Corporate,South,Italy,Female,18,10354.0,69,150.06,1065,0.0648,0.4458,16,159,Suits,24,55.72327044025157,C,25.40880503144654,D,64.52830188679245,B,客户 Obrien Geld (LD-00222) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Suits。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：邀请参与产品评测和新品试用。
LD-00225,White Armold,1,Consumer,South,Brazil,Male,50,11312.0,74,152.86,1066,0.0694,0.4423,15,100,Shirts,24,72.70440251572326,B,36.54088050314465,D,74.33962264150942,B,客户 White Armold (LD-00225) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
LD-002581,Bowman Fjeld,0,Consumer,East,United States,Female,68,6205.0,45,137.89,1035,0.0435,0.4408,15,101,Sneakers,25,3.1446540880503147,E,3.018867924528302,E,7.421383647798742,E,客户 Bowman Fjeld (LD-002581) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sneakers。 产品涉猎广泛，购买过多种不同类型的产品。
LD-00372,Bryant Brumfield,0,Consumer,Africa,Mali,Male,41,8578.0,57,150.49,1065,0.0535,0.4508,16,72,Shirts,26,25.72327044025157,D,27.861635220125784,D,29.433962264150942,D,客户 Bryant Brumfield (LD-00372) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Shirts。 产品涉猎广泛，购买过多种不同类型的产品。
LD-00446,Myers Butterfield,0,Consumer,Central,France,Female,37,10517.0,65,161.8,1036,0.0627,0.4799,45,134,Formal Shoes,21,59.874213836477985,C,70.56603773584905,B,57.861635220125784,C,客户 Myers Butterfield (LD-00446) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Formal Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
LD-00533,Moreno Fjeld,0,Corporate,Africa,Libya,Male,22,10126.0,65,155.78,1059,0.0614,0.4403,6,74,Jeans,27,52.075471698113205,C,48.17610062893082,C,53.20754716981132,C,客户 Moreno Fjeld (LD-00533) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
LD-00878,Medina Fjeld,1,Home Office,North,Mexico,Male,40,9929.0,71,139.85,1071,0.0663,0.4447,8,91,Curtains,30,48.0503144654088,C,4.40251572327044,E,67.9874213836478,B,客户 Medina Fjeld (LD-00878) 属于第 1 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Curtains。 产品涉猎广泛，购买过多种不同类型的产品。
LE-001403,Jacobs Engle,0,Consumer,Central,United States,Female,28,8577.0,63,136.14,1007,0.0626,0.4178,38,146,Suits,28,25.534591194968552,D,1.8867924528301887,E,57.54716981132076,C,客户 Jacobs Engle (LE-001403) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Suits。 产品涉猎广泛，购买过多种不同类型的产品。
LE-00142,Owens Carlisle,1,Consumer,EMEA,Iran,Male,18,10657.0,71,150.1,1058,0.0671,0.4657,16,88,Sports Wear,26,62.51572327044025,B,25.78616352201258,D,70.062893081761,B,客户 Owens Carlisle (LE-00142) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
LE-00149,Jordan Carlisle,1,Corporate,EMEA,Iran,Male,19,11706.0,78,150.08,1071,0.0728,0.4762,10,94,Running Shoes,30,76.47798742138366,B,25.59748427672956,D,82.70440251572327,A,客户 Jordan Carlisle (LE-00149) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：推荐忠诚度计划和定期购服务。
LE-001534,Leach Steele,0,Corporate,East,United States,Male,20,8736.0,53,164.83,1061,0.05,0.4837,13,59,Running Shoes,27,27.79874213836478,D,81.63522012578616,A,19.119496855345915,E,客户 Leach Steele (LE-001534) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
LE-00158,Brady Lonsdale,1,Consumer,Southeast Asia,Philippines,Male,27,11892.0,69,172.35,1080,0.0639,0.4795,1,87,Titak watch,24,77.9874213836478,B,96.1006289308176,A,62.13836477987421,B,客户 Brady Lonsdale (LE-00158) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Titak watch。 产品涉猎广泛，购买过多种不同类型的产品。
