Customer ID,Customer Name,Segment,Country,Region,City,State,Gender,Age,Age Group,Education,Marital Status,Total_Orders,Total_Quantity,Total_Sales,Total_Profit,Total_Discount_Amount,Total_Net_Sales,Total_Shipping_Cost,Avg_Discount,First_Purchase_Date,Last_Purchase_Date,Customer_Lifetime_Days,Purchase_Days,Avg_Purchase_Interval_Days,Favorite_Product,Unique_Products_Purchased,Avg_Browsing_Time,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,Critical_Orders,High_Orders,Low_Orders,Medium_Orders,Month_1_Orders,Month_2_Orders,Month_3_Orders,Month_4_Orders,Month_5_Orders,Month_6_Orders,Month_7_Orders,Month_8_Orders,Month_9_Orders,Month_10_Orders,Month_11_Orders,Month_12_Orders,Avg_Order_Value,Avg_Order_Profit,Avg_Order_Quantity,Profit_Margin,Shipping_Cost_Ratio,Discount_Ratio,Purchase_Frequency,Browsing_Time_per_Order,Days_Since_Last_Purchase,Monetary_Value,Purchase_Frequency_RFM,Cluster
NE-00868,Lyons Hane,Corporate,Indonesia,Southeast Asia,Depok,Jawa Barat,Female,34,25-34,Bachelor,Married,60,163.0,8875.0,4121.4,274.25,8600.75,412.0,0.0305,2022-01-13,2024-12-15,1067,55,18.084745762711865,T - Shirts,25,19.821666666666665,41,40,49,130,3,21,6,30,10,5,1,6,7,5,5,2,5,3,8,3,147.92,68.69,2.72,0.4644,0.0464,0.0309,0.0562,19.82,16,8875.0,60,3
NE-00888,Spencer Coyne,Consumer,Haiti,Caribbean,Carrefour,Ouest,Female,44,35-49,Doctorate,Married,58,196.0,9467.0,4327.5,265.11,9201.89,432.8,0.0275862068965517,2022-01-15,2024-12-25,1075,50,18.859649122807017,Titak watch,20,21.617241379310343,42,40,47,129,1,18,3,36,9,2,9,2,6,4,7,5,4,2,3,5,163.22,74.61,3.38,0.4571,0.0457,0.028,0.054,21.62,6,9467.0,58,3
NG-001061,Hickman Schnelling,Consumer,Singapore,Southeast Asia,Singapore,Singapore,Male,18,18-24,High School,Single,77,231.0,13161.0,6386.4,354.68,12806.32,638.7,0.0275324675324675,2022-02-23,2024-12-22,1033,70,13.592105263157896,Shirts,26,13.71038961038961,31,26,43,100,6,29,0,42,7,7,7,5,4,6,5,9,6,7,7,7,170.92,82.94,3.0,0.4853,0.0485,0.0269,0.0745,13.71,9,13161.0,77,2
NG-00146,Shaw Chung,Consumer,Nicaragua,Central,Managua,Managua,Male,24,18-24,Bachelor,Single,55,168.0,8458.0,3687.4,256.78,8201.22,369.2,0.0301818181818181,2022-01-15,2024-12-23,1073,49,19.87037037037037,Sneakers,22,13.85818181818182,21,19,32,72,2,17,2,34,9,4,7,2,3,5,3,6,4,1,7,4,153.78,67.04,3.05,0.436,0.0437,0.0304,0.0513,13.86,8,8458.0,55,1
NG-001797,Thompson Armstrong,Home Office,Democratic Republic of the Congo,Africa,Kinshasa,Kinshasa,Female,22,18-24,High School,Single,68,228.0,10167.0,4485.3,316.03,9850.97,448.5,0.0310294117647058,2022-01-15,2024-11-22,1042,56,15.552238805970148,Suits,28,21.291176470588237,52,49,57,158,2,7,13,46,5,9,7,4,3,8,5,6,6,5,8,2,149.51,65.96,3.35,0.4412,0.0441,0.0311,0.0653,21.29,39,10167.0,68,4
NG-002061,Sweeney Schnelling,Consumer,Poland,EMEA,Warsaw,Masovia,Female,41,35-49,Doctorate,Married,37,106.0,5342.0,2340.1,148.05,5193.95,233.9,0.0278378378378378,2022-01-13,2024-11-24,1046,35,29.05555555555556,Casula Shoes,18,20.98378378378378,29,27,31,87,0,12,3,22,3,2,1,5,3,3,4,3,3,3,4,3,144.38,63.25,2.86,0.4381,0.0438,0.0277,0.0354,20.98,37,5342.0,37,4
NG-002764,Potter Irving,Home Office,Democratic Republic of the Congo,Africa,Kinshasa,Kinshasa,Male,40,35-49,Master,Single,43,128.0,6990.0,3483.8,221.19,6768.81,348.5,0.0297674418604651,2022-01-24,2024-12-30,1071,41,25.5,T - Shirts,29,14.365116279069769,17,14,23,54,2,19,0,22,2,1,5,6,3,3,2,4,5,4,4,4,162.56,81.02,2.98,0.4984,0.0499,0.0316,0.0401,14.37,1,6990.0,43,1
NG-00277,Garcia Armstrong,Consumer,Czech Republic,EMEA,Prague,Prague,Male,28,25-34,Bachelor,Single,67,204.0,10388.0,4722.4,322.36,10065.64,472.4,0.0320895522388059,2022-01-24,2024-12-30,1071,57,16.227272727272727,T - Shirts,30,12.310447761194029,33,24,35,92,4,19,0,44,3,6,5,11,8,2,2,5,7,3,9,6,155.04,70.48,3.04,0.4546,0.0455,0.031,0.0626,12.31,1,10388.0,67,2
NG-0028,Harris Armstrong,Corporate,China,North Asia,Jinan,Shandong,Female,67,65+,Doctorate,Married,73,233.0,10728.0,4659.0,325.54,10402.46,466.0,0.03,2022-01-20,2024-11-24,1039,60,14.430555555555555,Sports Wear,24,21.152054794520545,56,50,57,163,0,18,3,52,5,7,7,8,6,5,6,6,12,4,5,2,146.96,63.82,3.19,0.4343,0.0434,0.0303,0.0703,21.15,37,10728.0,73,0
NG-002878,Charles Norling,Consumer,Iran,EMEA,Sabzevar,Razavi Khorasan,Female,60,50-64,Doctorate,Single,66,213.0,9994.0,4643.1,277.31,9716.69,464.1,0.0283333333333333,2022-01-15,2024-12-21,1071,55,16.476923076923075,Casula Shoes,27,20.97878787878788,43,36,44,123,8,5,1,52,6,7,12,3,5,8,7,3,5,3,4,3,151.42,70.35,3.23,0.4646,0.0464,0.0277,0.0616,20.98,10,9994.0,66,3
NG-00313,Brewer Flashing,Corporate,United States,East,Watertown,New York,Female,33,25-34,Bachelor,Married,84,254.0,12493.0,5827.7,372.17,12120.83,582.3,0.0302380952380952,2022-01-13,2024-11-23,1045,69,12.590361445783133,Sports Wear,27,21.77142857142857,58,57,64,179,2,28,14,40,4,7,10,4,13,3,7,7,8,7,5,9,148.73,69.38,3.02,0.4665,0.0466,0.0298,0.0804,21.77,38,12493.0,84,0
NG-00319,Cannon Hwang,Corporate,United States,South,Miami,Florida,Female,24,18-24,High School,Married,49,162.0,8135.0,3867.7,247.97,7887.03,386.8,0.0310204081632653,2022-01-15,2024-11-16,1036,41,21.58333333333333,Sneakers,20,21.675510204081636,38,38,38,114,3,13,1,32,9,1,4,6,7,5,1,3,3,4,5,1,166.02,78.93,3.31,0.4754,0.0475,0.0305,0.0473,21.68,45,8135.0,49,4
NG-00374,Martin Armstrong,Consumer,Australia,Oceania,Whyalla,South Australia,Female,32,25-34,Master,Single,63,217.0,9417.0,4074.1,285.08,9131.92,407.8,0.03,2022-01-20,2024-12-19,1064,54,17.161290322580644,Formal Shoes,26,22.073015873015876,46,44,48,138,5,14,2,42,3,3,5,6,6,3,5,8,4,6,3,11,149.48,64.67,3.44,0.4326,0.0433,0.0303,0.0592,22.07,12,9417.0,63,3
NG-00408,Strickland Hwang,Corporate,United States,South,Lakeland,Florida,Male,27,25-34,Associate Degree,Single,64,192.0,9861.0,4665.6,282.43,9578.57,466.7,0.02859375,2022-01-22,2024-12-14,1057,54,16.77777777777778,Sports Wear,33,13.1578125,30,23,39,92,4,13,4,43,7,5,7,5,4,5,5,6,7,4,6,3,154.08,72.9,3.0,0.4731,0.0473,0.0286,0.0605,13.16,17,9861.0,64,2
NG-00429,Burns Chung,Consumer,France,Central,La Rochelle,Poitou-Charentes,Female,30,25-34,Bachelor,Single,48,121.0,6642.0,2954.7000000000003,199.16,6442.84,295.8,0.0308333333333333,2022-01-15,2024-12-26,1076,45,22.8936170212766,Sports Wear,23,21.425,34,29,37,100,0,13,0,35,8,2,2,5,3,3,5,2,6,2,6,4,138.38,61.56,2.52,0.4449,0.0445,0.03,0.0446,21.42,5,6642.0,48,3
NG-00470,Caldwell Galang,Corporate,China,North Asia,Yunyang,Henan,Male,24,18-24,High School,Single,74,206.0,12052.0,5667.8,368.74,11683.26,566.9,0.0308108108108108,2022-01-15,2024-12-24,1074,60,14.712328767123289,Jeans,28,15.22837837837838,35,22,38,95,2,33,1,38,5,6,3,8,7,6,6,4,5,11,9,4,162.86,76.59,2.78,0.4703,0.047,0.0306,0.0689,15.23,7,12052.0,74,2
NG-00596,Mccall Smayling,Consumer,United States,West,Los Angeles,California,Female,22,18-24,High School,Single,69,206.0,11355.0,5469.0,325.23,11029.77,546.4,0.0288405797101449,2022-01-13,2024-12-15,1067,53,15.691176470588236,Sports Wear,22,19.608695652173918,49,45,54,148,9,10,1,49,11,3,4,4,5,6,2,8,4,6,7,9,164.57,79.26,2.99,0.4816,0.0481,0.0286,0.0647,19.61,16,11355.0,69,0
NG-00698,Ramos Chong,Home Office,United States,West,Los Angeles,California,Male,31,25-34,Bachelor,Married,58,168.0,9033.0,4480.3,275.73,8757.27,447.9,0.0303448275862068,2022-01-14,2024-11-30,1051,53,18.43859649122807,Fossil Watch,26,13.60689655172414,24,17,30,71,3,26,8,21,8,5,4,5,6,4,4,5,3,4,7,3,155.74,77.25,2.9,0.496,0.0496,0.0305,0.0552,13.61,31,9033.0,58,1
NG-00705,Wiley Pölking,Consumer,United Kingdom,North,Harrow,England,Female,27,25-34,Associate Degree,Single,92,272.0,14883.0,7234.3,472.24,14410.76,724.1,0.0319565217391304,2022-01-25,2024-12-28,1068,78,11.736263736263735,Formal Shoes,32,21.77282608695652,72,68,80,220,17,17,8,50,6,7,5,8,7,10,12,3,8,7,9,10,161.77,78.63,2.96,0.4861,0.0487,0.0317,0.0861,21.77,3,14883.0,92,0
NG-00741,Townsend Hwang,Consumer,China,North Asia,Shanghai,Shanghai,Male,59,50-64,Doctorate,Married,69,189.0,10067.0,4515.9,302.14,9764.86,451.6,0.0298550724637681,2022-01-13,2024-12-24,1076,63,15.823529411764708,Casula Shoes,29,11.682608695652174,27,32,37,96,5,26,0,38,5,5,5,6,1,5,8,6,6,4,9,9,145.9,65.45,2.74,0.4486,0.0449,0.03,0.0641,11.68,7,10067.0,69,2
NG-00759,Huff Manning,Consumer,Mexico,North,Río Bravo,Tamaulipas,Female,21,18-24,Associate Degree,Married,58,175.0,8217.0,3842.4,211.65,8005.349999999999,384.4,0.0262068965517241,2022-02-18,2024-12-15,1031,51,18.087719298245613,Fossil Watch,22,22.658620689655173,44,41,49,134,3,14,3,38,6,4,6,8,2,6,6,2,5,2,7,4,141.67,66.25,3.02,0.4676,0.0468,0.0258,0.0563,22.66,16,8217.0,58,3
NG-00833,English Schnelling,Consumer,Mexico,North,Querétaro,Querétaro,Male,42,35-49,Master,Single,59,190.0,8989.0,4242.6,225.46,8763.54,424.5,0.0267796610169491,2022-03-15,2024-12-22,1013,53,17.46551724137931,Sports Wear,27,11.94915254237288,24,20,36,80,1,30,0,28,7,5,4,5,5,3,4,4,5,9,4,4,152.36,71.91,3.22,0.472,0.0472,0.0251,0.0582,11.95,9,8989.0,59,1
NG-00997,Gordon Chung,Consumer,Norway,North,Sandnes,Rogaland,Male,24,18-24,Associate Degree,Single,59,179.0,8578.0,4071.5,259.03000000000003,8318.97,407.6,0.0298305084745762,2022-01-13,2024-12-15,1067,53,18.39655172413793,Formal Shoes,25,13.371186440677963,28,10,25,63,3,20,0,36,9,4,6,3,2,4,7,3,7,4,6,4,145.39,69.01,3.03,0.4746,0.0475,0.0302,0.0553,13.37,16,8578.0,59,1
NI-00144,Arnold Crestani,Consumer,Ukraine,EMEA,Kharkiv,Kharkiv,Male,23,18-24,High School,Single,60,181.0,9119.0,4164.3,295.1,8823.9,415.8,0.0311666666666666,2022-02-15,2024-12-15,1034,55,17.52542372881356,Sneakers,21,13.368333333333334,27,19,34,80,5,18,0,37,3,3,6,8,3,3,6,5,3,6,5,9,151.98,69.4,3.02,0.4567,0.0456,0.0324,0.058,13.37,16,9119.0,60,1
NI-001575,Nolan Vittorini,Corporate,Brazil,South,Curitiba,Parana,Female,24,18-24,Associate Degree,Single,64,213.0,9667.0,4172.7,311.65,9355.35,417.4,0.03171875,2022-03-14,2024-12-26,1018,55,16.158730158730158,Sneakers,22,17.6921875,46,42,51,139,3,24,0,37,4,1,6,7,7,5,5,3,10,4,5,7,151.05,65.2,3.33,0.4316,0.0432,0.0322,0.0629,17.69,5,9667.0,64,3
NI-001680,Simpson Catini,Consumer,Australia,Oceania,Brisbane,Queensland,Female,25,25-34,High School,Married,60,184.0,8915.0,3971.7,303.59,8611.41,397.2,0.0333333333333333,2022-01-19,2024-11-15,1031,48,17.47457627118644,Fossil Watch,28,19.953333333333333,48,44,52,144,2,20,5,33,2,5,5,3,5,8,6,7,6,8,3,2,148.58,66.19,3.07,0.4455,0.0446,0.0341,0.0582,19.95,46,8915.0,60,4
NI-004751,Dudley Vittorini,Consumer,Israel,EMEA,Be'er Sheva,Southern,Female,27,25-34,Master,Married,59,182.0,9640.0,4621.5,291.67,9348.33,462.0,0.0305084745762711,2022-01-15,2024-12-15,1065,48,18.36206896551724,Jeans,26,22.65423728813559,44,45,49,138,4,21,1,33,6,7,4,4,1,3,7,5,4,10,3,5,163.39,78.33,3.08,0.4794,0.0479,0.0303,0.0554,22.65,16,9640.0,59,3
NI-0085,Blanchard Vittorini,Consumer,United States,Central,Detroit,Michigan,Male,22,18-24,High School,Single,88,260.0,13605.0,6162.6,411.82,13193.18,616.7,0.0302272727272727,2022-01-15,2024-11-15,1035,67,11.89655172413793,Formal Shoes,26,12.909090909090908,30,30,44,104,6,30,6,46,9,6,9,5,3,8,6,6,15,10,5,6,154.6,70.03,2.95,0.453,0.0453,0.0303,0.085,12.91,46,13605.0,88,2
NK-00853,Randolph Sink,Home Office,Australia,Oceania,Perth,Western Australia,Male,20,18-24,High School,Single,77,252.0,11020.0,4912.8,296.65,10723.35,491.7,0.0283116883116883,2022-01-19,2024-12-31,1077,60,14.171052631578949,Formal Shoes,31,12.73116883116883,32,22,38,92,6,17,1,53,7,5,9,9,6,5,9,5,4,8,5,5,143.12,63.8,3.27,0.4458,0.0446,0.0269,0.0715,12.73,0,11020.0,77,2
NN-001085,Hoffman Flathmann,Consumer,United States,East,New York City,New York,Male,33,25-34,Bachelor,Married,46,125.0,7120.0,3312.4,218.49,6901.51,331.1,0.0310869565217391,2022-01-20,2024-12-15,1060,37,23.55555555555556,Fossil Watch,27,12.10217391304348,22,13,23,58,2,29,1,14,3,7,4,3,6,3,4,1,4,4,2,5,154.78,72.01,2.72,0.4652,0.0465,0.0307,0.0434,12.1,16,7120.0,46,1
NN-001663,Herrera Freymann,Consumer,United States,South,Roswell,Georgia,Female,27,25-34,Associate Degree,Married,51,165.0,8599.0,4110.3,258.35,8340.65,410.8,0.0307843137254901,2022-01-30,2024-12-15,1050,46,21.0,Sports Wear,19,20.523529411764702,43,39,44,126,5,17,3,26,5,4,6,2,5,5,5,2,2,4,7,4,168.61,80.59,3.24,0.478,0.0478,0.03,0.0486,20.52,16,8599.0,51,3
NN-002425,Morris Bergmann,Corporate,Australia,Oceania,Perth,Western Australia,Female,52,50-64,Doctorate,Married,77,237.0,11641.0,5072.8,358.1,11282.9,507.0,0.0305194805194805,2022-01-15,2024-12-14,1064,69,14.0,Sports Wear,27,20.81948051948052,54,47,60,161,0,39,1,37,7,3,9,5,8,9,5,7,4,5,9,6,151.18,65.88,3.08,0.4358,0.0436,0.0308,0.0724,20.82,17,11641.0,77,0
NN-00428,Moss Hoffmann,Consumer,Iran,EMEA,Rasht,Gilan,Female,27,25-34,Associate Degree,Married,73,235.0,10817.0,4869.7,363.78,10453.22,486.9,0.0317808219178082,2022-01-19,2024-12-15,1061,63,14.73611111111111,Jeans,28,20.624657534246573,54,48,55,157,1,19,4,49,9,9,4,11,7,5,4,7,7,2,3,5,148.18,66.71,3.22,0.4502,0.045,0.0336,0.0688,20.62,16,10817.0,73,0
NN-00611,Thomas Ann,Home Office,Brazil,South,Manaus,Amazonas,Female,41,35-49,Master,Single,55,177.0,8956.0,4035.1,290.05,8665.95,403.3,0.0323636363636363,2022-01-15,2024-12-25,1075,49,19.90740740740741,Formal Shoes,23,21.274545454545454,43,42,48,133,2,16,0,37,4,3,4,5,7,4,6,2,5,7,3,5,162.84,73.37,3.22,0.4505,0.045,0.0324,0.0512,21.27,6,8956.0,55,3
NN-0077,Bruce Nunn,Home Office,India,Central Asia,Kozhikode,Kerala,Male,57,50-64,Doctorate,Married,67,213.0,9593.0,4279.599999999999,265.01,9327.99,428.2,0.0280597014925373,2022-01-15,2024-11-27,1047,58,15.863636363636363,Fossil Watch,28,13.708955223880595,25,15,33,73,2,22,4,39,4,5,5,5,8,4,3,8,6,9,7,3,143.18,63.87,3.18,0.4461,0.0446,0.0276,0.064,13.71,34,9593.0,67,2
NO-001128,Solis Trevino,Corporate,Azerbaijan,EMEA,Baku,Baki,Female,25,25-34,Associate Degree,Single,58,173.0,9190.0,3976.6,300.32,8889.68,397.9,0.0327586206896551,2022-02-17,2024-12-15,1032,54,18.105263157894736,Suits,23,21.65,49,43,48,140,1,27,0,30,6,5,5,3,4,2,5,6,6,4,4,8,158.45,68.56,2.98,0.4327,0.0433,0.0327,0.0562,21.65,16,9190.0,58,3
NO-00415,Garrison Perrino,Consumer,Germany,Central,Wetzlar,Hesse,Male,50,50-64,Doctorate,Single,48,142.0,7585.0,3517.2,213.13,7371.87,352.1,0.0285416666666666,2022-02-15,2024-11-28,1017,45,21.638297872340427,Suits,22,12.564583333333331,23,16,24,63,2,19,6,21,2,3,4,7,8,6,2,5,3,2,6,0,158.02,73.27,2.96,0.4637,0.0464,0.0281,0.0472,12.56,33,7585.0,48,4
NO-00424,Kim Eno,Corporate,Germany,Central,Frankfurt,Hesse,Male,21,18-24,Associate Degree,Single,56,171.0,7813.0,3588.4,233.27,7579.73,358.7,0.0289285714285714,2022-02-15,2024-12-29,1048,44,19.05454545454545,Shirts,30,13.278571428571428,29,23,36,88,8,21,0,27,2,6,6,4,5,3,6,4,2,11,4,3,139.52,64.08,3.05,0.4593,0.0459,0.0299,0.0534,13.28,2,7813.0,56,1
NO-00550,West Cano,Consumer,Netherlands,Central,Utrecht,Utrecht,Female,41,35-49,Master,Married,68,217.0,11923.0,5736.6,375.98,11547.02,573.3,0.0314705882352941,2022-01-15,2024-12-26,1076,54,16.059701492537314,T - Shirts,27,20.16029411764706,47,41,48,136,3,16,0,49,4,7,3,8,6,2,8,4,5,5,6,10,175.34,84.36,3.19,0.4811,0.0481,0.0315,0.0632,20.16,5,11923.0,68,0
NS-001123,Glover Hopkins,Consumer,South Africa,Africa,Vryburg,North-West,Male,33,25-34,Master,Single,66,206.0,9820.0,4380.9,289.93,9530.07,438.4,0.0287878787878787,2022-01-15,2024-12-15,1065,50,16.384615384615383,Sneakers,29,13.757575757575758,25,16,33,74,2,23,13,28,5,1,9,4,3,5,4,6,6,6,10,7,148.79,66.38,3.12,0.4461,0.0446,0.0295,0.062,13.76,16,9820.0,66,2
NS-00166,Vega Hopkins,Corporate,South Africa,Africa,Johannesburg,Gauteng,Female,29,25-34,Bachelor,Married,73,234.0,12059.0,5549.7,374.52,11684.48,554.9,0.0316438356164383,2022-01-15,2024-12-17,1067,55,14.819444444444445,Running Shoes,26,23.797260273972604,52,50,57,159,7,24,4,38,5,7,8,3,10,5,6,6,3,8,4,8,165.19,76.02,3.21,0.4602,0.046,0.0311,0.0684,23.8,14,12059.0,73,0
NS-001819,Hines Hawkins,Consumer,Iran,EMEA,Saqqez,Kordestan,Female,26,25-34,Bachelor,Single,39,128.0,6255.0,2828.0,205.49,6049.51,282.9,0.032051282051282,2022-01-15,2024-12-26,1076,36,28.31578947368421,Titak watch,24,20.666666666666668,30,26,30,86,1,15,0,23,4,2,2,2,2,3,3,6,5,4,1,5,160.38,72.51,3.28,0.4521,0.0452,0.0329,0.0362,20.67,5,6255.0,39,3
NS-00247,Armstrong Dawkins,Home Office,Guatemala,Central,Mixco,Guatemala,Male,34,25-34,Bachelor,Married,54,164.0,8848.0,4180.1,244.93,8603.07,418.0,0.0288888888888888,2022-02-15,2024-12-15,1034,45,19.50943396226415,Casula Shoes,26,13.694444444444445,18,17,31,66,7,18,0,29,6,6,3,7,8,4,4,4,4,2,2,4,163.85,77.41,3.04,0.4724,0.0472,0.0277,0.0522,13.69,16,8848.0,54,1
NS-00325,Hayes Burns,Consumer,Indonesia,Southeast Asia,Jakarta,Jakarta,Female,18,18-24,High School,Single,44,145.0,5879.0,2558.5,155.19,5723.81,255.6,0.0279545454545454,2022-01-20,2024-11-29,1044,39,24.27906976744186,Sports Wear,22,23.70681818181818,33,30,33,96,2,13,0,29,4,5,2,2,2,4,8,6,3,6,1,1,133.61,58.15,3.3,0.4352,0.0435,0.0264,0.0421,23.71,32,5879.0,44,4
NS-003325,Daniels Collins,Corporate,United States,West,San Diego,California,Female,34,25-34,Bachelor,Married,81,237.0,13045.0,6382.5,353.61,12691.39,638.3,0.0274074074074074,2022-01-15,2024-12-25,1075,69,13.4375,Sneakers,26,20.030864197530864,55,51,63,169,10,28,6,37,12,6,3,12,7,4,6,7,7,5,5,7,161.05,78.8,2.93,0.4893,0.0489,0.0271,0.0753,20.03,6,13045.0,81,0
NS-00468,Palmer Collins,Consumer,United States,East,Wilmington,Delaware,Female,40,35-49,Master,Single,69,218.0,10494.0,4395.2,329.52,10164.48,439.3,0.0301449275362318,2022-01-15,2024-12-15,1065,56,15.661764705882351,Casula Shoes,24,21.159420289855078,45,39,50,134,5,26,2,36,9,8,5,6,2,2,10,8,4,3,8,4,152.09,63.7,3.16,0.4188,0.0419,0.0314,0.0648,21.16,16,10494.0,69,3
NS-00547,Aguilar Hopkins,Consumer,Brazil,South,Santana de Parnaíba,São Paulo,Female,36,35-49,Master,Married,75,241.0,10943.0,4829.1,323.57,10619.43,482.6,0.0302666666666666,2022-01-15,2024-12-15,1065,63,14.391891891891891,Formal Shoes,27,20.852,56,42,48,146,8,23,3,41,6,6,10,6,5,7,8,5,3,4,9,6,145.91,64.39,3.21,0.4413,0.0441,0.0296,0.0704,20.85,16,10943.0,75,0
NS-00624,Black Collins,Consumer,Colombia,South,Manizales,Caldas,Male,22,18-24,High School,Single,44,135.0,7145.0,3570.8,209.15,6935.85,357.0,0.029090909090909,2022-03-15,2024-12-15,1006,37,23.3953488372093,Fossil Watch,24,12.634090909090908,17,15,27,59,3,16,3,22,2,4,2,8,2,5,3,6,3,3,3,3,162.39,81.15,3.07,0.4998,0.05,0.0293,0.0437,12.63,16,7145.0,44,1
NS-00756,Maldonado Jenkins,Corporate,United Kingdom,North,Mansfield,England,Male,42,35-49,Master,Single,95,291.0,14327.0,6446.1,430.46,13896.54,644.8,0.0306315789473684,2022-01-15,2024-12-19,1069,74,11.372340425531917,Suits,32,13.32,35,37,44,116,4,25,4,62,10,11,5,9,7,8,11,3,9,10,7,5,150.81,67.85,3.06,0.4499,0.045,0.03,0.0889,13.32,12,14327.0,95,2
NS-0080,Perkins Cousins,Consumer,United States,East,Columbus,Ohio,Male,32,25-34,Bachelor,Married,49,142.0,8290.0,3858.7,247.66,8042.34,385.8,0.0291836734693877,2022-01-15,2024-12-29,1079,47,22.479166666666668,Casula Shoes,28,12.920408163265307,19,14,23,56,6,8,6,29,5,3,4,5,2,2,7,1,7,2,6,5,169.18,78.75,2.9,0.4655,0.0465,0.0299,0.0454,12.92,2,8290.0,49,1
NT-001660,Blair Hunt,Consumer,United States,East,Philadelphia,Pennsylvania,Female,22,18-24,Bachelor,Single,51,146.0,8696.0,4241.1,260.71,8435.289999999999,424.0,0.0286274509803921,2022-01-31,2024-11-28,1032,47,20.64,Formal Shoes,21,21.49607843137255,39,38,35,112,0,6,7,38,3,2,3,3,5,4,7,5,2,9,7,1,170.51,83.16,2.86,0.4877,0.0488,0.03,0.0494,21.5,33,8696.0,51,4
NT-0055,Heath O'Briant,Home Office,Australia,Oceania,Perth,Western Australia,Male,39,35-49,Master,Single,82,249.0,12953.0,6123.9,408.53,12544.47,612.3,0.0321951219512195,2022-01-15,2024-12-29,1079,65,13.320987654320987,Suits,27,13.524390243902438,26,24,47,97,6,27,12,37,10,6,4,2,5,6,11,5,8,4,14,7,157.96,74.68,3.04,0.4728,0.0473,0.0315,0.076,13.52,2,12953.0,82,2
NT-0071,Ferguson Conant,Corporate,India,Central Asia,Aurangabad,Bihar,Male,24,18-24,Associate Degree,Single,82,256.0,11741.0,5150.6,354.98,11386.02,514.6,0.0308536585365853,2022-01-13,2024-12-23,1075,67,13.271604938271604,Running Shoes,26,13.15,31,24,44,99,4,10,1,67,5,5,7,6,9,10,6,6,7,9,6,6,143.18,62.81,3.12,0.4387,0.0438,0.0302,0.0763,13.15,8,11741.0,82,2
NT-00754,Pugh Swint,Home Office,Brazil,South,Taubaté,São Paulo,Male,58,50-64,Doctorate,Married,67,204.0,10246.0,4647.8,309.99,9936.01,464.7,0.0297014925373134,2022-01-15,2024-12-30,1080,58,16.363636363636363,Sneakers,28,13.738805970149254,33,24,41,98,2,18,2,45,3,5,5,6,6,3,4,8,7,8,4,8,152.93,69.37,3.04,0.4536,0.0454,0.0303,0.062,13.74,1,10246.0,67,2
NY-00229,Knight Company,Home Office,United States,East,Troy,Ohio,Female,23,18-24,Associate Degree,Single,67,199.0,10464.0,4815.8,324.31,10139.69,481.7,0.0311940298507462,2022-01-18,2024-12-30,1077,59,16.318181818181817,Suits,25,23.744776119402985,49,45,51,145,2,23,3,39,1,6,10,5,5,7,2,12,1,5,8,5,156.18,71.88,2.97,0.4602,0.046,0.031,0.0622,23.74,1,10464.0,67,3
NZ-001699,Byrd Franz,Consumer,United States,East,New York City,New York,Female,39,35-49,Master,Married,72,234.0,11003.0,4995.9,330.18,10672.82,499.5,0.0306944444444444,2022-01-15,2024-12-27,1077,68,15.169014084507042,Sneakers,22,20.025,51,46,57,154,3,13,5,51,7,5,7,8,6,5,4,7,7,2,4,10,152.82,69.39,3.25,0.454,0.0454,0.03,0.0669,20.02,4,11003.0,72,0
OD-00517,Farmer Hood,Consumer,France,Central,Libourne,Aquitaine,Female,36,35-49,Doctorate,Married,64,177.0,10151.0,4955.9,292.32,9858.68,495.4,0.03,2022-01-26,2024-12-26,1065,57,16.904761904761905,Fossil Watch,28,21.0890625,47,43,47,137,4,25,4,31,5,5,1,5,6,7,6,4,7,3,8,7,158.61,77.44,2.77,0.4882,0.0488,0.0288,0.0601,21.09,5,10151.0,64,3
OE-00147,Francis Jarboe,Consumer,Australia,Oceania,Bundaberg,Queensland,Female,44,35-49,Master,Single,53,148.0,8462.0,4012.5,249.11,8212.89,401.7,0.0290566037735849,2022-01-15,2024-11-25,1045,48,20.096153846153847,Formal Shoes,25,19.27358490566038,34,33,39,106,5,10,3,35,6,3,4,5,3,5,7,2,5,4,6,3,159.66,75.71,2.79,0.4742,0.0475,0.0294,0.0507,19.27,36,8462.0,53,4
OK-001141,Lee Ashbrook,Corporate,Australia,Oceania,Broken Hill,New South Wales,Female,41,35-49,Master,Married,77,251.0,11609.0,5492.4,356.31,11252.69,549.1,0.0296103896103896,2022-01-15,2024-11-15,1035,59,13.61842105263158,Sports Wear,29,20.723376623376623,55,49,64,168,12,19,1,45,5,4,6,11,10,5,6,2,9,5,7,7,150.77,71.33,3.26,0.4731,0.0473,0.0307,0.0744,20.72,46,11609.0,77,0
OK-00242,Lewis Ashbrook,Corporate,Mexico,North,Mexicali,Baja California,Male,46,35-49,Doctorate,Single,64,176.0,10187.0,4804.1,310.99,9876.01,480.4,0.03046875,2022-01-15,2024-11-24,1044,51,16.571428571428573,T - Shirts,28,14.26875,31,21,39,91,3,16,6,39,4,4,11,4,5,5,1,5,8,5,7,5,159.17,75.06,2.75,0.4716,0.0472,0.0305,0.0613,14.27,37,10187.0,64,2
